label,area,mean_intensity,integrated_density,filename,age,channel,region
541,129.0,16.666666666666668,2150.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
542,40.0,11.7,468.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
543,82.0,13.890243902439025,1139.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
544,1.0,8.0,8.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
545,35.0,10.514285714285714,368.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
546,541.0,16.35304990757856,8847.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
547,13.0,13.923076923076923,181.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
548,9.0,8.222222222222221,74.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
549,33.0,12.848484848484848,424.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
550,1.0,7.0,7.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
551,12.0,9.916666666666666,119.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
552,13.0,9.23076923076923,119.99999999999999,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
553,40.0,10.025,401.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
554,32.0,13.5625,434.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
555,4.0,12.0,48.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
556,8.0,12.875,103.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
557,3.0,13.666666666666666,41.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
558,12.0,11.916666666666666,143.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
559,12.0,11.583333333333334,139.0,F656_ARC _B3_slice8-Ort.czi,old,gal,lower
